,feature_2,feature_4,target,category_1_encoded,feature_9
5306,-0.48997534,0.242427452,1,1,-0.48997534
5307,-1.759329195,-1.602004918,0,3,-5.277987585
5308,-1.690775814,-1.382012579,0,3,-5.072327442
5309,-1.95495078,-1.525718882,0,3,-5.8648523400000006
5310,-0.5393846,-0.272124848,0,1,-0.5393846
5311,2.343182212,3.16831538,1,2,4.686364424
5312,-1.684293033,-1.617890279,0,3,-5.052879099
5313,0.330781728,0.32799719,1,0,0.0
5314,-1.151409479,-1.411238314,0,3,-3.4542284370000003
5315,-0.550303963,-0.652813537,0,1,-0.550303963
5316,-0.016698388,-3.147631903,0,3,-0.050095164000000005
5317,-0.323913862,-0.053029096,0,1,-0.323913862
5318,-0.27310462,-0.638031119,0,1,-0.27310462
5319,1.358145082,1.38766195,1,2,2.716290164
5320,0.222683651,0.446502424,1,0,0.0
5321,-2.491420871,-2.431291317,0,3,-7.474262613
5322,2.521056248,2.162690298,1,2,5.042112496
5323,3.691427803,0.648720746,1,0,0.0
5324,-0.166237704,-0.200373587,0,0,-0.0
5325,-0.058958375,-1.208043262,0,1,-0.058958375
5326,-1.008526988,-1.401867665,0,3,-3.0255809640000004
5327,-0.087817944,0.472634951,0,0,-0.0
5328,1.217964,1.811692736,1,0,0.0
5329,-3.636533875,-3.426089391,0,3,-10.909601625
5330,-1.011809052,-0.698181461,0,3,-3.035427156
5331,-0.55509025,-0.866407842,0,1,-0.55509025
5332,0.254670928,0.15061316,0,0,0.0
5333,2.172520385,2.666667025,1,2,4.34504077
5334,-1.730498196,-1.560132099,0,3,-5.191494588
5335,-0.778789312,-0.752809958,0,1,-0.778789312
5336,-1.054575859,-1.129299276,0,3,-3.1637275770000004
5337,-1.707428284,-1.237639483,0,3,-5.122284852
5338,-0.881294773,-0.432481911,0,1,-0.881294773
5339,1.780834484,2.040703185,1,2,3.561668968
5340,-1.814830736,-1.78832071,0,3,-5.444492208
5341,1.09257757,0.949874976,0,0,0.0
5342,-3.305316992,-3.028111504,0,3,-9.915950976
5343,-1.064709985,-1.505473923,0,3,-3.1941299549999997
5344,-0.902166164,-1.259994103,0,1,-0.902166164
5345,3.30055552,2.720118976,1,2,6.60111104
5346,-0.68637665,-0.192284739,0,1,-0.68637665
5347,-4.767589369,-5.055856018,0,3,-14.302768107000002
5348,-3.78636913,-3.624766015,0,3,-11.35910739
5349,-0.071106817,-0.121329825,0,0,-0.0
5350,1.466730093,2.625745689,1,2,2.933460186
5351,0.927260995,1.104023177,1,0,0.0
5352,0.446483807,-0.298372497,1,0,0.0
5353,2.447096009,2.917270312,1,2,4.894192018
5354,-1.202245218,-1.357105603,0,3,-3.6067356540000004
5355,2.161391142,2.081020022,1,2,4.322782284
5356,-3.255404684,-3.524409589,0,3,-9.766214052
5357,-1.749509329,-1.671264321,0,3,-5.248527986999999
5358,-3.743898057,-3.670892802,0,3,-11.231694171000001
5359,-0.735923653,-0.994114525,0,1,-0.735923653
5360,0.002936767,-0.200321041,1,1,0.002936767
5361,0.271705684,0.312220137,1,0,0.0
5362,-0.034103767,-0.971196362,1,0,-0.0
5363,-2.142792005,-2.719390994,0,3,-6.4283760149999996
5364,-0.634466306,0.033530532,0,1,-0.634466306
5365,-2.755666594,-2.624538216,0,3,-8.266999782
5366,2.603807187,2.393843593,1,2,5.207614374
5367,-0.675033855,-1.353466988,0,1,-0.675033855
5368,-0.687704186,-0.710230652,0,1,-0.687704186
5369,2.953450545,3.347527381,1,2,5.90690109
5370,-2.629892032,-1.57420959,0,3,-7.889676096
5371,-2.404927594,-1.648105024,0,3,-7.214782782
5372,-1.868826954,-2.223602162,1,3,-5.606480862
5373,0.262933937,0.064614124,1,1,0.262933937
5374,1.013575904,0.424976212,1,0,0.0
5375,1.636027881,1.299365854,1,2,3.272055762
5376,5.027919634,4.942782369,1,2,10.055839268
5377,-4.109399211,-4.25625401,0,3,-12.328197633000002
5378,1.271010429,2.092837352,1,2,2.542020858
5379,-0.943639092,-1.469781869,0,3,-2.830917276
5380,-1.193935286,-1.211973065,0,3,-3.581805858
5381,-1.293150774,-2.118534679,0,3,-3.8794523219999997
5382,-1.48493089,-1.352574578,0,3,-4.45479267
5383,3.476994405,2.940312269,1,2,6.95398881
5384,1.974869746,2.41592027,1,2,3.949739492
5385,0.097457591,-0.018952766,1,0,0.0
5386,2.532358198,1.97156449,1,2,5.064716396
5387,-3.141726517,-3.982807219,0,3,-9.425179551
5388,-2.640817214,-3.03227221,0,3,-7.922451642
5389,-4.481235508,-4.385483151,0,3,-13.443706524
5390,-1.620321362,-1.451715903,0,3,-4.860964086
5391,0.56368046,0.364305267,0,0,0.0
5392,0.096743142,0.467061959,0,0,0.0
5393,0.326322372,-0.127974785,0,0,0.0
5394,-2.762886944,-3.933710881,0,3,-8.288660832
5395,1.48867886,1.60170032,1,2,2.97735772
5396,0.76941493,1.285453255,1,0,0.0
5397,1.242680211,1.76241368,1,2,2.485360422
5398,-3.733199302,-4.253122999,0,3,-11.199597906000001
5399,0.672205259,0.454327984,1,0,0.0
5400,-2.3863814,-2.096853394,0,3,-7.1591442
5401,-1.054029028,-1.304871471,0,1,-1.054029028
5402,1.242893308,1.285047252,1,2,2.485786616
5403,0.330889347,0.044313388,1,0,0.0
5404,-1.838193665,-2.273949168,0,3,-5.514580994999999
5405,0.154043754,-0.204505707,1,0,0.0
5406,-2.988089093,-2.605799016,0,3,-8.964267279000001
5407,2.044412363,2.049925469,1,2,4.088824726
5408,-0.581353822,-0.072601167,0,1,-0.581353822
5409,2.464756177,2.672924455,1,2,4.929512354
5410,-0.991180137,-0.348594045,0,3,-2.973540411
5411,-1.160012566,-0.832785289,0,3,-3.4800376980000003
5412,-1.700068752,-1.396332419,0,3,-5.100206256
5413,1.649269104,1.601073944,1,2,3.298538208
5414,-1.507758221,-0.30407559,0,3,-4.5232746630000005
5415,1.119998258,1.165077546,1,2,2.239996516
5416,-0.016698388,-1.902626965,0,1,-0.016698388
5417,-3.723923943,-3.616710527,0,3,-11.171771829
5418,-0.946501401,-1.339418298,0,3,-2.839504203
5419,-2.612867519,-2.20605891,0,3,-7.838602557
5420,0.095067706,0.38539441,1,0,0.0
5421,-2.561263112,-2.637868572,0,3,-7.683789335999999
5422,1.799636757,1.444479551,0,2,3.599273514
5423,-0.251105037,-0.192534746,0,1,-0.251105037
5424,-0.440758833,-0.697252356,0,1,-0.440758833
5425,1.712373692,2.02749529,1,2,3.424747384
5426,1.839748731,2.062155017,1,2,3.679497462
5427,-0.201850269,0.972536368,0,1,-0.201850269
5428,-1.694916885,-1.8729627,0,3,-5.084750655000001
5429,-3.339183841,-3.460554092,0,3,-10.017551523
5430,-1.70251998,-1.76443025,0,3,-5.10755994
5431,-1.386949077,-1.43134329,0,3,-4.160847231
5432,0.503479474,0.914311049,1,0,0.0
5433,-0.641496525,-0.752034783,0,1,-0.641496525
5434,1.414250345,2.203203032,1,2,2.82850069
5435,-0.799537251,-0.566627207,1,3,-2.398611753
5436,-0.064812743,-0.259107162,0,1,-0.064812743
5437,2.226337654,1.92983938,1,2,4.452675308
5438,0.627235017,1.043583894,1,0,0.0
5439,-0.347161545,-0.335753484,1,1,-0.347161545
5440,-0.952701476,-0.949077454,0,3,-2.858104428
5441,-1.15155045,-1.39094254,0,3,-3.45465135
5442,-1.476343676,-1.500921948,0,3,-4.429031028
5443,-0.839416946,-1.094998886,0,3,-2.518250838
5444,1.428489521,1.973174104,1,2,2.856979042
5445,-0.632727113,-0.345903052,0,1,-0.632727113
5446,-2.709888761,-2.779796297,0,3,-8.129666283
5447,3.361786372,3.285999139,1,2,6.723572744
5448,0.672921757,0.709791425,1,0,0.0
5449,-2.587467425,-2.58968352,0,3,-7.7624022749999995
5450,-0.917325784,-1.300100255,0,1,-0.917325784
5451,0.251771784,-0.508537868,0,0,0.0
5452,3.390415063,3.071334797,1,2,6.780830126
5453,-2.055679402,-2.107086398,0,3,-6.167038206
5454,1.81852496,1.523391681,1,2,3.63704992
5455,2.359683602,2.687418814,1,2,4.719367204
5456,-1.163134838,-1.254796093,0,3,-3.489404514
5457,-0.357460353,0.391969077,0,1,-0.357460353
5458,-1.983343646,-2.207941349,0,3,-5.950030938
5459,-0.534968381,-0.478681662,0,1,-0.534968381
5460,-0.300182368,-0.415727071,0,1,-0.300182368
5461,1.418199503,1.594110726,1,2,2.836399006
5462,2.208662733,2.634963184,1,2,4.417325466
5463,-1.521350655,-1.278038271,0,3,-4.564051965
5464,-3.57015746,-4.382475968,0,3,-10.710472379999999
5465,-0.231849577,-0.031904933,0,1,-0.231849577
5466,0.942082464,0.537731207,1,0,0.0
5467,0.505192156,0.381284485,1,0,0.0
5468,-1.02046059,-0.744728916,0,1,-1.02046059
5469,0.213663668,-0.234240695,1,0,0.0
5470,3.222788832,3.685168035,1,2,6.445577664
5471,0.690457331,0.549102972,1,0,0.0
5472,-1.041692558,-0.173317609,0,1,-1.041692558
5473,-1.033298541,-1.00582741,1,3,-3.099895623
5474,-0.51113919,0.170997907,0,1,-0.51113919
5475,3.371842804,3.850914494,1,2,6.743685608
5476,-0.211921456,-0.456363489,1,1,-0.211921456
5477,-0.250842771,-0.771519062,1,1,-0.250842771
5478,-1.105787953,-1.060337008,0,1,-1.105787953
5479,2.349295208,2.11623796,1,2,4.698590416
5480,3.747905654,4.379793166,1,2,7.495811308
5481,0.684794472,0.586050803,1,0,0.0
5482,-0.070192419,-0.190354002,1,0,-0.0
5483,0.143973389,-0.414385995,0,0,0.0
5484,-4.706782034,-4.539095228,0,3,-14.120346102
5485,1.353492522,0.88380361,1,2,2.706985044
5486,0.269349911,0.446324676,1,0,0.0
5487,1.162110578,1.394147269,1,0,0.0
5488,-0.016698388,-1.917606464,0,3,-0.050095164000000005
5489,-1.15926228,-0.776630307,1,1,-1.15926228
5490,-0.731034758,-0.840984934,0,1,-0.731034758
5491,2.021165735,1.432668257,1,2,4.04233147
5492,-0.899524691,-0.281409754,0,1,-0.899524691
5493,4.295736692,3.926348462,1,2,8.591473384
5494,1.029569867,1.232398083,1,0,0.0
5495,-2.993020924,-2.822703134,0,3,-8.979062772
5496,-0.387612168,-0.231938299,0,1,-0.387612168
5497,-0.839846998,-0.691102232,1,3,-2.5195409939999998
5498,-4.272083956,-4.660159011,0,3,-12.816251868000002
5499,3.334162608,4.010702448,1,2,6.668325216
5500,1.64086394,2.0233636,1,2,3.28172788
5501,1.069828401,1.259851093,1,2,2.139656802
5502,0.490144153,-0.043046342,0,0,0.0
5503,-2.620422729,-3.011769879,0,3,-7.861268187
5504,-0.85942598,-0.596443329,0,1,-0.85942598
5505,1.619159155,0.817685511,1,2,3.23831831
5506,-2.068028275,-1.932546731,0,3,-6.204084825000001
5507,-5.181210945,-0.0195407195,0,3,-15.543632835
5508,-0.451649155,-0.798861866,1,1,-0.451649155
5509,-0.517213286,-1.08164033,0,1,-0.517213286
5510,0.113002035,0.211444601,1,0,0.0
5511,1.400574879,1.847119459,1,2,2.801149758
5512,1.086470538,1.225677548,1,2,2.172941076
5513,0.416536156,0.599669376,0,0,0.0
5514,2.358277581,2.425461139,1,2,4.716555162
5515,-2.957487093,-2.684409688,0,3,-8.872461279
5516,1.199015089,1.385849335,1,2,2.398030178
5517,1.160319852,0.074280575,1,2,2.320639704
5518,-2.212103649,-1.849580954,0,3,-6.636310947
5519,-2.818019002,-2.497558217,0,3,-8.454057006000001
5520,-1.391065487,-1.535990619,0,3,-4.173196461
5521,-1.292353059,-2.08203575,0,3,-3.8770591770000005
5522,1.570663095,1.667652706,1,2,3.14132619
5523,-0.991667337,-0.861003016,0,3,-2.975002011
5524,-1.467981105,-1.644174498,1,3,-4.403943315
5525,-0.956278128,-0.881598238,0,3,-2.868834384
5526,2.245530035,2.674266138,1,2,4.49106007
5527,0.137080182,1.096088869,0,0,0.0
5528,-0.089792749,-0.03103128,0,1,-0.089792749
5529,-0.344754204,-0.211188732,0,1,-0.344754204
5530,2.520437298,2.190921748,0,2,5.040874596
5531,-1.495136121,-1.695692939,0,3,-4.485408363
5532,2.810936329,2.756519277,1,2,5.621872658
5533,0.604027028,1.075114242,1,0,0.0
5534,-0.367011586,-0.039428484,0,1,-0.367011586
5535,4.700079105,5.471820443,1,2,9.40015821
5536,-2.062042191,-2.658132661,0,3,-6.186126573000001
5537,-0.891034747,-1.420528735,0,1,-0.891034747
5538,-2.762849719,-2.322016545,0,3,-8.288549157
5539,1.652149629,2.231693779,1,2,3.304299258
5540,3.443654069,3.456905318,1,2,6.887308138
5541,3.612053035,1.82581149,1,2,7.22410607
5542,2.45567641,2.158264745,1,2,4.91135282
5543,-0.352964805,-0.218767344,0,1,-0.352964805
5544,-0.493902967,-0.853668162,0,1,-0.493902967
5545,-3.651230527,-3.577180064,0,3,-10.953691581000001
5546,4.175782355,4.935204534,1,2,8.35156471
5547,0.935638199,1.506091327,1,0,0.0
5548,-0.870702318,-0.54714542,0,1,-0.870702318
5549,2.559416996,2.533637285,1,2,5.118833992
5550,-2.109116492,-2.306983715,0,3,-6.327349476
5551,0.841345849,1.144446375,1,0,0.0
5552,-0.015420004,-0.005262143,0,1,-0.015420004
5553,1.449536301,1.473418076,1,2,2.899072602
5554,-0.228685632,-0.849171878,0,1,-0.228685632
5555,-3.170050189,-3.455862342,0,3,-9.510150567
5556,-0.185260711,0.115483476,1,0,-0.0
5557,2.360948174,1.920521438,1,2,4.721896348
5558,-0.249449269,-0.14316643,1,1,-0.249449269
5559,1.485127561,1.650128999,0,2,2.970255122
5560,-1.826816746,-1.63846162,0,3,-5.4804502379999995
5561,-0.375301878,-0.151196191,0,1,-0.375301878
5562,-0.950568008,-0.699477587,0,3,-2.851704024
5563,1.443233589,1.193716353,1,2,2.886467178
5564,-0.166733539,-0.753795364,0,0,-0.0
5565,1.330677167,0.981263002,1,2,2.661354334
5566,2.030901496,2.322869975,1,2,4.061802992
5567,1.47140111,0.991062473,1,2,2.94280222
5568,0.416610382,0.00036611,1,0,0.0
5569,-2.378752959,-2.79721056,0,3,-7.1362588769999995
5570,-0.049684728,-0.78807451,0,1,-0.049684728
5571,-1.337489814,-1.796291561,0,3,-4.012469442
5572,-0.647263937,-0.247105171,0,1,-0.647263937
5573,-0.986494368,-1.273200229,0,1,-0.986494368
5574,-2.05745371,-2.757028973,0,3,-6.17236113
5575,-3.878159617,-4.082817159,0,3,-11.634478851
5576,-1.378777842,-1.174558955,0,3,-4.1363335260000005
5577,0.43684496,-0.295464146,1,0,0.0
5578,-2.560296658,-2.178972534,0,3,-7.680889973999999
5579,-0.200222267,-0.776614593,0,0,-0.0
5580,3.78765734,3.629463885,1,2,7.57531468
5581,1.380212351,1.216906307,1,2,2.760424702
5582,3.336549679,3.111973636,1,2,6.673099358
5583,0.722092928,0.696172248,1,0,0.0
5584,2.138329693,2.449753835,1,2,4.276659386
5585,-1.384785576,-1.401106209,0,3,-4.154356728
5586,-1.054141019,-1.296410483,0,3,-3.162423057
5587,-0.016698388,-5.390544488,0,3,-0.050095164000000005
5588,2.18332805,2.266233541,1,2,4.3666561
5589,3.113653012,2.845851588,1,2,6.227306024
5590,-1.373475824,-1.356555255,0,3,-4.120427472
5591,-0.639979687,-0.940916688,0,1,-0.639979687
5592,-1.263243795,-1.609539286,0,3,-3.7897313849999996
5593,0.777742949,1.100063435,1,0,0.0
5594,1.873971698,2.05275522,1,2,3.747943396
5595,-3.844942277,-3.536790423,0,3,-11.534826831
5596,0.8512942,1.1053456,0,0,0.0
5597,-0.380865428,-0.735753132,0,1,-0.380865428
5598,-0.096735508,0.303777264,0,0,-0.0
5599,1.007930525,0.888887681,1,0,0.0
5600,-0.110336176,0.261350953,1,1,-0.110336176
5601,0.170398091,0.120351447,1,1,0.170398091
5602,-0.361505783,-0.236240548,0,1,-0.361505783
5603,2.041992922,2.179284094,1,2,4.083985844
5604,0.410883035,0.736163189,1,0,0.0
5605,0.861117585,0.207299137,1,0,0.0
5606,-2.657001485,-3.28756057,0,3,-7.971004454999999
5607,-0.943853718,-0.675169372,0,1,-0.943853718
5608,1.746297094,1.88884208,1,2,3.492594188
5609,0.377727829,0.06747037,0,0,0.0
5610,1.760672149,1.906395712,1,2,3.521344298
5611,3.558105337,2.994921253,1,2,7.116210674
5612,2.276828973,3.582544777,1,2,4.553657946
5613,0.194957485,0.71958604,1,0,0.0
5614,-1.229537435,-0.980616364,0,3,-3.6886123049999995
5615,-4.811750458,-4.78149831,0,3,-14.435251374
5616,-0.461195341,-0.708686559,1,1,-0.461195341
5617,-0.344918837,-0.868993333,1,1,-0.344918837
5618,1.040440655,0.994911604,1,0,0.0
5619,-0.185003201,-0.528907455,1,1,-0.185003201
5620,-0.274975168,-0.595551907,0,1,-0.274975168
5621,-3.112328654,-3.67903131,0,3,-9.336985962
5622,-1.914984331,-1.81511911,0,3,-5.744952993
5623,0.791543258,0.640745856,1,0,0.0
5624,3.058961295,3.272989925,1,2,6.11792259
5625,0.253885684,0.436725201,1,1,0.253885684
5626,0.567685745,0.659471597,1,0,0.0
5627,2.131963685,3.195739789,1,2,4.26392737
5628,-1.770038946,-1.44055674,0,3,-5.310116838
5629,1.041281215,0.53705481,1,0,0.0
5630,-1.621003731,-1.437509152,0,3,-4.863011193
5631,1.49130505,1.469697553,1,2,2.9826101
5632,0.26110481,-0.275507419,1,0,0.0
5633,0.490548488,-0.078104664,1,0,0.0
5634,-1.445937238,-1.264656071,0,3,-4.337811714
5635,1.403785734,1.682804748,1,2,2.807571468
5636,4.294966321,3.876463442,1,2,8.589932642
5637,-2.074027685,-1.685960864,0,3,-6.222083055
5638,-0.812539489,-0.698573731,0,1,-0.812539489
5639,0.346502839,0.824846502,0,0,0.0
5640,1.981800184,2.417648343,1,2,3.963600368
5641,-1.074058384,-1.13743315,0,3,-3.222175152
5642,-0.016698388,-5.40857313,0,3,-0.050095164000000005
5643,2.614337186,2.16469075,1,2,5.228674372
5644,1.540385446,2.496503248,1,2,3.080770892
5645,-3.116815125,-3.468329397,0,3,-9.350445375
5646,-1.00939784,-1.028598933,1,3,-3.0281935200000003
5647,2.952021292,2.725145972,1,2,5.904042584
5648,3.379263988,3.228547592,1,2,6.758527976
5649,-0.016698388,3.040469437,1,2,-0.033396776
5650,-0.102958906,-0.288047181,1,1,-0.102958906
5651,-0.065026862,0.275416487,0,0,-0.0
5652,-0.741484229,-0.835645394,1,1,-0.741484229
5653,1.974793268,2.34941344,1,2,3.949586536
5654,-2.401751508,-2.619415316,0,3,-7.205254523999999
5655,-1.189181444,-1.086728607,0,3,-3.5675443319999998
5656,2.063455757,2.314935078,1,2,4.126911514
5657,-0.273651715,-0.562376296,1,1,-0.273651715
5658,2.847459517,3.950549887,1,2,5.694919034
5659,-1.305157607,-1.032781189,0,3,-3.915472821
5660,0.014629958,-0.075758423,0,1,0.014629958
5661,-1.602919689,-1.881813496,0,3,-4.8087590669999996
5662,-0.043258868,-0.006569658,0,0,-0.0
5663,-3.133061735,-3.619460939,0,3,-9.399185205
5664,-0.809711799,-0.096793693,0,1,-0.809711799
5665,-2.712041174,-2.539539665,0,3,-8.136123522
5666,1.407993628,1.372799201,1,2,2.815987256
5667,1.868689517,2.287080659,1,2,3.737379034
5668,-3.548089886,-3.836695797,0,3,-10.644269658
5669,2.487799897,2.025416062,1,2,4.975599794
5670,5.078448538,5.02639531,1,2,10.156897076
5671,-0.042974798,0.008042662,0,0,-0.0
5672,-1.183125216,-0.970890733,0,3,-3.5493756480000003
5673,5.482059531,4.891548364,1,2,10.964119062
5674,-2.717985453,-2.900512185,0,3,-8.153956358999999
5675,0.418381018,-0.8150049,0,0,0.0
5676,0.278127074,-0.194812594,1,0,0.0
5677,2.530524932,2.816629546,1,2,5.061049864
5678,0.953613708,1.338024031,1,0,0.0
5679,-1.207476182,-1.664277996,0,1,-1.207476182
5680,-2.040957387,-2.170799206,0,3,-6.122872161
5681,-0.568331416,-0.558088954,0,1,-0.568331416
5682,-1.826172437,-1.394928382,0,3,-5.478517311
5683,0.339745918,0.951383864,1,0,0.0
5684,-1.277836726,-1.216603824,0,3,-3.833510178
5685,-2.868873852,-2.973120514,0,3,-8.606621556
5686,2.417069937,1.839592493,1,2,4.834139874
5687,-1.116476174,-1.07324848,0,1,-1.116476174
5688,-2.295631053,-1.465662053,0,3,-6.886893159
5689,-0.446429148,0.069647872,0,1,-0.446429148
5690,0.192384051,0.26232737,0,0,0.0
5691,-3.461817557,-3.340466434,0,3,-10.385452671
5692,0.449144459,0.173737914,0,0,0.0
5693,-1.901096566,-2.043950818,0,3,-5.703289698000001
5694,3.534113797,3.593153467,1,2,7.068227594
5695,0.650662902,0.710916638,1,2,1.301325804
5696,-0.744315758,-0.340015785,1,1,-0.744315758
5697,-1.644930227,-1.260097054,0,3,-4.934790681
5698,0.009479646,0.217706358,0,1,0.009479646
5699,0.936501516,0.536843045,1,2,1.873003032
5700,-0.122283651,-0.506849779,0,1,-0.122283651
5701,-0.361912704,-0.717069292,0,1,-0.361912704
5702,0.12760864,0.221816756,1,0,0.0
5703,-1.055126211,-1.865654633,0,3,-3.1653786329999996
5704,-0.990096251,-0.99260628,0,1,-0.990096251
5705,-3.84120201,-3.277744924,0,3,-11.52360603
5706,2.052481393,2.319211807,1,2,4.104962786
5707,0.869539203,0.729248159,1,0,0.0
5708,-1.372063654,-1.65136582,0,3,-4.116190962
5709,3.79514794,4.117434054,1,2,7.59029588
5710,-0.082806681,0.039615465,0,0,-0.0
5711,-2.18499778,-2.283570761,0,3,-6.554993339999999
5712,2.03138751,1.795775158,0,2,4.06277502
5713,1.073183989,1.103737185,1,0,0.0
5714,0.665239975,0.544025269,0,0,0.0
5715,-1.415172067,-1.101420239,0,1,-1.415172067
5716,0.858453501,1.354921139,1,0,0.0
5717,-0.581057158,-1.127957089,1,1,-0.581057158
5718,1.061928381,0.571600552,1,2,2.123856762
5719,-3.704181068,-3.164958593,0,3,-11.112543204
5720,-0.69250441,-0.626176833,1,1,-0.69250441
5721,3.642370105,3.18970985,1,2,7.28474021
5722,-1.444993083,-1.05169244,0,3,-4.334979249
5723,-1.567830735,-1.431156695,0,3,-4.703492205
5724,-0.964162623,-0.082864319,0,1,-0.964162623
5725,-1.968794315,-2.062914986,0,3,-5.906382945
5726,-4.341718205,-3.898236607,0,3,-13.025154615000002
5727,-0.387608883,-0.967142659,0,1,-0.387608883
5728,3.436160361,0.902027056,1,0,0.0
5729,-0.021934213,0.355729811,1,1,-0.021934213
5730,-0.76637956,-0.124640587,0,1,-0.76637956
5731,0.038176878,0.482409005,0,0,0.0
5732,2.038104377,1.998485102,1,2,4.076208754
5733,-0.124593292,-0.593043918,1,1,-0.124593292
5734,-1.138630575,-1.379451735,0,3,-3.4158917250000003
5735,-0.891553247,-1.596013402,0,1,-0.891553247
5736,1.244711351,0.876351738,0,2,2.489422702
5737,2.663288827,2.833633367,1,2,5.326577654
5738,-1.499644607,-1.518745758,0,3,-4.498933821
5739,0.031035765,-0.058400291,0,0,0.0
5740,0.78521573,0.467974563,0,0,0.0
5741,-1.733403766,-2.44236337,0,3,-5.200211297999999
5742,0.137420323,0.210253569,0,0,0.0
5743,-2.80494307,-2.653278993,0,3,-8.41482921
5744,-3.443491553,-3.840116977,0,3,-10.330474659
5745,0.753758251,0.540382143,1,0,0.0
5746,-0.628363356,-0.011509974,0,1,-0.628363356
5747,-0.079194278,0.384604903,0,0,-0.0
5748,-0.013572284,-0.607342108,0,1,-0.013572284
5749,-2.161785104,-2.195639659,0,3,-6.485355311999999
5750,0.142071911,0.724054184,1,1,0.142071911
5751,-2.495633671,-2.58220207,0,3,-7.486901013000001
5752,2.788134334,2.680557058,1,2,5.576268668
5753,-3.012955065,-2.575860014,0,3,-9.038865195
5754,-0.188204364,0.206623334,0,1,-0.188204364
5755,-1.959077552,-1.584956214,0,3,-5.877232656
5756,1.252231923,1.147438024,1,2,2.504463846
5757,-0.825467313,-0.560312106,0,1,-0.825467313
5758,-1.192061408,-0.594163203,0,3,-3.5761842240000004
5759,1.751122981,1.731173502,1,2,3.502245962
5760,-0.080038499,-0.241402347,1,0,-0.0
5761,1.120267484,1.61229654,1,2,2.240534968
5762,-2.394834394,-1.576658472,0,3,-7.184503182
5763,-2.907142799,-2.061140846,0,3,-8.721428397
5764,0.573766617,0.423962017,1,0,0.0
5765,-0.549795545,-0.659411645,0,1,-0.549795545
5766,1.286228078,0.874563145,1,2,2.572456156
5767,0.237228402,0.284449332,1,1,0.237228402
5768,-0.057040045,-0.486687618,1,0,-0.0
5769,-3.409827283,-3.62048066,0,3,-10.229481848999999
5770,3.696639245,3.977091164,1,2,7.39327849
5771,-0.156813723,-0.000822759,0,1,-0.156813723
5772,1.570305213,0.846016691,1,2,3.140610426
5773,-0.016698388,-1.217267763,0,3,-0.050095164000000005
5774,0.815610669,0.380812234,1,0,0.0
5775,-2.686352481,-3.07072605,0,3,-8.059057443
5776,1.146463602,0.650894741,1,0,0.0
5777,-0.918476708,-1.182990044,0,1,-0.918476708
5778,0.033718688,-0.325003863,0,0,0.0
5779,1.297914597,0.948941221,1,2,2.595829194
5780,-2.253874548,-3.239583369,0,3,-6.761623644
5781,-1.473539705,-1.421568748,1,3,-4.420619115
5782,0.906158856,0.998984923,0,0,0.0
5783,4.297805229,5.195567924,1,2,8.595610458
5784,-0.167112973,0.027423426,1,1,-0.167112973
5785,1.359662757,1.161027149,1,2,2.719325514
5786,-0.171717984,-0.652003976,0,1,-0.171717984
5787,3.800841406,3.762330823,1,2,7.601682812
5788,-3.564383083,-3.384893927,0,3,-10.693149249000001
5789,0.194376552,-0.006962895,1,0,0.0
5790,-3.201169572,-3.176763161,0,3,-9.603508716
5791,-5.042577471,-4.283635833,0,3,-15.127732413
5792,0.59876479,0.44512074,1,0,0.0
5793,-0.02445518,-0.779165402,0,0,-0.0
5794,-0.436202819,-0.086808104,0,1,-0.436202819
5795,-0.176165722,-0.050437144,1,1,-0.176165722
5796,-0.016698388,-0.0195407195,1,2,-0.033396776
5797,-0.516318175,-0.345260704,0,1,-0.516318175
5798,0.672569207,0.273423787,1,2,1.345138414
5799,-1.370418877,-1.193889916,0,3,-4.111256631
5800,0.550479165,1.313384569,1,0,0.0
5801,-0.327886689,-0.398674423,0,1,-0.327886689
5802,-1.235091674,-0.801783195,0,1,-1.235091674
5803,3.646032968,3.154638041,1,2,7.292065936
5804,2.45710497,1.849337311,1,2,4.91420994
5805,0.141195718,0.948143907,1,0,0.0
5806,-4.59349827,-4.470372265,0,3,-13.78049481
5807,-0.847425748,-0.592757772,0,1,-0.847425748
5808,5.260140542,-0.0195407195,1,2,10.520281084
5809,-0.543007303,-0.754133227,0,1,-0.543007303
5810,2.064296746,2.39434329,1,2,4.128593492
5811,3.020608466,3.290026131,1,2,6.041216932
5812,0.290937456,-0.226984472,0,0,0.0
5813,-1.864225265,-1.259031141,0,3,-5.592675795
5814,-4.51703893,-3.994294724,0,3,-13.55111679
5815,1.56047442,1.046987524,1,2,3.12094884
5816,-2.001814678,-1.921700101,0,3,-6.005444034
5817,0.199347246,0.106915351,1,0,0.0
5818,-2.451148085,-1.883825097,0,3,-7.353444254999999
5819,-0.465724067,-1.02996887,0,1,-0.465724067
5820,-0.230660463,1.210305546,0,0,-0.0
5821,0.768900261,0.699106593,1,0,0.0
5822,-2.064599491,-1.769221424,0,3,-6.193798473
5823,2.490202224,3.045201557,1,2,4.980404448
5824,-0.922443871,-1.000843609,1,3,-2.767331613
5825,-3.258480922,-3.304457677,0,3,-9.775442766
5826,-0.128330664,-0.329463022,0,1,-0.128330664
5827,0.380286472,0.026100222,1,0,0.0
5828,0.541422782,0.650166442,1,0,0.0
5829,2.555963316,2.501856644,1,2,5.111926632
5830,-0.346258638,-0.550008317,0,1,-0.346258638
