,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target,category_1_encoded,Region A,Region B,Region C
4318,0.154493666,0.280738967,-0.216322908,0.155336293,0.426383857,-0.731450549,-0.054102867,-1.22836149,1,0,1,0,0
4319,-0.33655259,-0.844405571,0.42663423,-1.076452556,0.168197746,2.055579636,1.322494893,1.592959723,0,1,0,1,0
4320,-0.019873635,-0.188595944,0.005196478,-0.204314561,-0.899210952,-5.180306498,-9.65E-05,-5.487274233,0,1,0,1,0
4321,-0.107264766,-0.379683351,0.548496437,-0.916344199,-0.603148666,-0.356751043,-0.431536548,0.664617733,1,1,0,0,1
4322,1.220282896,2.714785556,-1.964553324,2.659352762,-0.596113159,-0.003137471,-0.099123968,-0.754802233,1,2,1,0,0
4323,-1.076679127,-2.149764272,2.081470763,-2.004927177,-0.658064096,-0.017022038,0.10569271,-0.693412542,0,3,1,0,0
4324,-0.762519239,-1.411989053,1.202611646,-1.064005346,0.317291909,-1.088549542,-0.14403888,-1.350692692,0,3,0,1,0
4325,1.036302892,2.375455304,-0.946869076,2.475038,0.856879231,2.04776227,1.737639727,2.556033421,1,2,0,1,0
4326,-0.595534935,-1.662762699,1.075198863,-2.235803354,0.525950651,-0.515425663,0.73516503,-0.86628442,0,3,0,0,1
4327,0.900533077,2.056840908,-1.780405505,2.597749363,-0.04525303,0.265892537,0.346049628,1.009702674,1,2,0,1,0
4328,1.699435983,3.409951348,-2.733478619,3.984414751,-0.191897404,1.784511623,0.597802153,2.299328866,1,2,0,1,0
4329,-0.401795027,-0.71658038,0.551952052,-0.671553477,-0.227083789,0.104005076,0.302363939,0.006839429,1,1,1,0,0
4330,0.681362327,1.197044009,-1.284178356,0.89626736,0.202493915,-2.538419051,-1.190254623,-2.866412827,1,2,0,1,0
4331,-1.153692281,-2.458409442,1.617420177,-2.671056617,-0.281558682,-0.853168662,-0.420730944,-1.328563949,0,3,0,1,0
4332,0.754733298,1.607235774,-1.542181695,1.525826815,-0.547756058,-0.248234222,-0.362446963,-0.152034842,1,2,0,1,0
4333,0.199423986,0.875767532,-0.297419595,0.987234915,0.205685813,-3.293124367,-1.756355073,-3.085634362,1,0,0,0,1
4334,0.473038282,1.146739227,-0.638333839,1.024945114,-0.218589173,-1.423618564,-0.728553649,-0.753611611,0,0,0,1,0
4335,-0.645572072,-1.03803956,0.667125286,-1.381394573,-0.971750342,-0.136533441,-0.264079525,0.041866502,0,3,1,0,0
4336,-1.661083416,-3.360567085,3.073701411,-2.951363132,-0.955537773,4.024407879,1.756061744,3.848218467,0,3,1,0,0
4337,0.503252065,0.886463285,-0.735824119,0.98937764,-0.451726778,0.742203921,0.289217707,1.429385519,1,2,0,0,1
4338,-2.063403152,-4.282967295,2.850082469,-4.703916104,0.024844399,0.315478146,0.109968199,0.725111463,0,3,0,0,1
4339,-0.317350492,-0.732355729,-0.012836052,-0.615831547,-0.291520985,3.381255938,1.047177304,3.037425969,0,1,0,1,0
4340,0.941181866,1.471807246,-1.393789933,1.536555578,-0.951889695,1.175696182,0.097684783,1.1341492,1,2,0,1,0
4341,0.191897736,0.238811603,-0.365993164,-0.048409562,-0.553696472,1.457789873,0.61833333,1.788019419,1,0,0,1,0
4342,1.948342645,3.784614658,-2.687601695,4.262634562,-0.807161383,-0.813791565,-1.458120204,-0.66134573,1,2,0,0,1
4343,1.025109153,2.01514667,-1.580674808,2.069102353,0.897264003,-2.530948986,-0.836943765,-3.034877176,1,2,1,0,0
4344,-0.653898388,-1.281446755,0.622731948,-1.368095412,-0.374331849,0.523295101,0.046036243,0.611227427,0,3,1,0,0
4345,0.02731338,0.127116933,0.460245419,0.093724234,-0.970467257,3.644398143,1.062565418,3.306578175,0,0,1,0,0
4346,-0.047370703,-0.09772648,0.201743518,0.079840239,0.321126504,3.026064076,1.901720306,3.057813321,0,1,0,0,1
4347,-1.582176763,-3.280642144,2.297032532,-3.30951551,-0.535104119,1.315681598,0.673546288,0.665849183,0,3,0,1,0
4348,-0.940398916,-2.273469562,1.459989934,-2.305687031,0.13347251,-1.373209036,-0.075626496,-1.818662271,0,3,0,0,1
4349,-0.560760907,-1.236583536,0.983353947,-0.810197508,-0.698509091,-3.101268029,-1.908347987,-2.051948191,0,3,0,1,0
4350,-2.036220503,-4.266931133,2.62567377,-4.834292864,0.96802647,-1.644494565,0.049219506,-1.857613384,0,3,0,0,1
4351,0.047493468,0.188200286,-0.023931936,-0.31242097,0.940518373,0.435423199,0.442194487,0.992151493,0,0,0,1,0
4352,-0.249071845,-0.31628621,0.238570725,-0.005500866,0.311966703,-0.942022349,-0.426384935,-1.004955526,0,1,0,1,0
4353,-1.672893901,-3.158073589,2.661530848,-2.191733674,0.414405244,2.004111369,1.413102652,1.402651699,0,3,1,0,0
4354,0.404212865,0.959816278,-0.828373875,1.310414458,-0.148242217,-2.978376147,-1.760119556,-3.518362769,1,0,0,1,0
4355,0.715872745,1.405040342,-1.255219674,2.150723861,0.924358691,-0.257517128,0.284767905,-0.653997958,1,2,1,0,0
4356,0.227034479,0.349677845,0.158309611,0.175929199,-0.152520759,-1.533377106,-0.591082124,-0.460510139,1,0,0,1,0
4357,-0.324068175,-0.797556901,0.85537589,-1.052389372,-0.521064005,1.982575121,0.728941356,1.867018181,0,1,1,0,0
4358,0.591442152,0.88138452,-1.875831582,1.063997789,-0.769242781,1.085221945,-0.117901851,1.175754788,0,2,1,0,0
4359,-0.003938486,-0.016698388,-0.673301946,1.940271045,-0.583749399,-1.662011121,-1.299745943,-1.321117999,1,2,0,1,0
4360,0.30740357,0.579864932,-0.483200962,0.055244571,0.144427008,1.708419442,0.844404215,1.960715203,0,0,1,0,0
4361,-0.82461225,-1.89849256,1.024463757,-1.983779909,-0.509816564,-3.245526904,-1.701407179,-2.813032106,0,3,1,0,0
4362,0.276600766,0.387903256,-0.717053569,0.377096389,0.308498857,-3.572989927,-1.729722491,-3.835698637,0,0,1,0,0
4363,1.195480651,2.21756661,-2.077956265,1.946018524,-0.23563096,-1.770340324,-1.737693788,-2.362258995,1,2,0,1,0
4364,-0.596629059,-1.18465322,0.690962804,-1.409541951,0.773745811,-3.965802091,-1.360145868,-4.438077309,0,3,1,0,0
4365,2.097939339,4.409372248,-3.485048784,4.746599969,0.116956135,-0.2251268,0.139547875,-0.991058766,1,2,0,1,0
4366,-0.525630934,-1.120859778,0.382066503,-0.932985985,0.245208106,-0.161576102,-0.277846606,-0.421662636,0,3,1,0,0
4367,0.032407013,-0.385692676,-0.360724565,-0.066312108,0.113119606,-0.811007383,-0.688935053,-2.67407802,1,0,0,1,0
4368,-0.672485596,-1.382807259,1.105746551,-1.248057383,0.771137548,1.077831387,1.32981241,1.440130698,0,3,0,0,1
4369,0.223270836,0.415302892,-0.319879209,0.066000221,-0.873160864,-1.446783439,-1.232151158,-1.160737091,1,0,0,0,1
4370,-1.742221693,-3.529427431,0.005196478,-3.360186211,-0.865302586,-2.595271996,-1.504214577,-3.083006331,0,3,0,1,0
4371,-0.546041799,-1.217575831,0.799151746,-1.598412992,0.40348049,-1.594463528,-0.803682888,-2.282894415,0,3,0,1,0
4372,-1.0921212,-2.140754585,1.246178001,-2.26545592,0.535927804,-2.440752019,-0.755829429,-1.676791963,0,3,1,0,0
4373,0.135338348,0.283904919,-0.054675245,-0.130594543,-0.132821163,-1.223512718,-0.955022831,-0.740269927,1,0,0,1,0
4374,0.994447376,1.983928688,-1.793077847,1.739573571,-0.295389584,1.192034661,0.575008048,1.063344932,1,2,0,1,0
4375,0.646006187,1.374540647,-0.77502499,1.410732185,-0.444109868,-3.512836461,-1.871404551,-3.850394635,1,2,0,1,0
4376,-2.371659361,-4.829285286,3.20771304,-5.012281528,-0.531210228,-0.679378025,-1.224672262,-0.660358423,0,3,0,1,0
4377,2.042069653,3.986822172,-3.269347467,3.633557208,0.823917179,1.915236461,1.40677003,1.194789098,1,2,0,0,1
4378,0.295279941,0.866584539,-0.551337403,1.321703528,-0.409720907,2.143420941,0.651265684,2.289904315,1,0,1,0,0
4379,-0.77649914,-1.441127199,1.367070151,-1.488963886,0.296157592,-0.003137471,-0.206045325,-1.965109343,0,3,0,0,1
4380,0.157127919,0.47964505,-0.182892703,0.268473832,0.574189561,4.426447775,2.570877402,3.231010609,1,0,0,1,0
4381,0.176189823,0.597600562,-0.258284337,0.164640918,-0.956066843,-2.103217237,-1.603832108,-2.510133612,0,0,0,0,1
4382,-0.666848717,-1.228508598,1.565973711,-1.977306552,-0.9322517,-0.456940292,-0.238939962,-0.964482114,0,3,0,0,1
4383,0.197916667,0.581511071,-0.847969949,0.492692265,-0.333725191,-2.340575412,-1.908115365,-1.437117979,1,0,0,0,1
4384,-0.607472288,-1.530813608,0.599695139,-2.082101089,0.392031489,0.86617178,1.207289355,1.703520869,0,3,1,0,0
4385,-0.404361993,-0.767893211,0.282186446,-0.483078627,-0.478402729,-0.003137471,-9.65E-05,5.044279172,0,1,0,1,0
4386,-0.686279136,-1.409101964,0.498223011,-1.397305486,-0.997033419,-0.003137471,1.228317551,3.637436029,0,3,0,1,0
4387,-1.43267129,-2.529805761,1.933151081,-1.90646145,-0.4237042,1.692787535,0.901060942,1.364635246,0,3,0,1,0
4388,0.14583647,0.477202047,-0.012423956,0.566431756,-0.819738367,-1.21498087,-0.871750306,-0.296078027,1,0,1,0,0
4389,0.585299437,1.044509835,-1.055443374,0.753846716,-0.561173388,-0.335865957,-1.194076499,-1.245956352,1,2,0,0,1
4390,0.514883596,1.104326024,-0.872226286,0.352322983,-0.333619999,2.232092772,0.915779604,2.464652747,1,2,0,0,1
4391,0.819925253,1.673386772,-1.746654327,1.996004317,-0.74388529,1.499012538,-0.00195059,2.13800332,1,2,1,0,0
4392,0.32434021,0.739546707,-0.725467988,0.219967402,0.412729455,0.16583478,-0.117585496,-0.107001991,1,0,0,0,1
4393,-0.532725498,-1.26921949,0.660578633,-1.432477299,-0.488159536,0.283824818,-0.188108446,0.295627076,0,3,0,0,1
4394,0.839663864,1.751331022,-1.06677567,2.420966321,0.322189599,2.111401641,1.141259914,2.637949685,1,2,1,0,0
4395,-1.35751754,-2.76066535,1.53380139,-2.51627201,0.198065706,-0.003137471,1.767158131,2.05329351,0,3,0,0,1
4396,-0.900671383,-1.744852812,1.21450445,-1.58890663,0.796090975,-3.001475763,-1.328440675,-2.683204298,0,3,1,0,0
4397,-0.964200071,-2.073277176,1.772345516,-1.695548199,-0.824133655,0.45405944,-0.30348201,-0.3201487,0,3,1,0,0
4398,1.080056059,2.043099484,-1.753609074,2.405919412,-0.570783777,1.156346459,0.702981627,0.358671256,1,2,0,0,1
4399,0.942788514,2.120345432,-2.048851195,2.752724005,0.730356858,-1.064312445,-0.222088316,-0.639011571,1,2,0,1,0
4400,0.487305237,0.764300962,-0.347205122,0.523429222,0.644262913,2.558041452,1.447209188,2.074562472,1,0,1,0,0
4401,1.071929865,1.94830885,-1.387425715,1.797635189,-0.615788886,-0.577041472,-0.339358385,-0.487372605,1,2,0,0,1
4402,-0.879282782,-1.768881816,1.579743326,-2.137835668,-0.784527976,2.613580165,1.07371576,2.02451661,0,3,1,0,0
4403,0.34859512,0.542812165,-1.046027774,0.52973311,0.712482929,-0.736684702,0.017877826,-0.596381389,1,0,1,0,0
4404,-0.125174428,-0.427354583,0.64149836,-0.480247675,-0.643723886,0.518749342,0.214728269,-0.310810637,1,1,0,1,0
4405,0.846882104,1.714779402,-1.502305981,1.012798507,0.742219412,0.474523566,0.234069929,1.122342423,1,2,0,1,0
4406,-0.115224233,-0.531461636,0.005196478,-0.793021939,0.922229399,3.325253402,1.949176373,3.731964837,0,1,0,0,1
4407,-0.384942888,-0.971478224,0.366581183,-0.39583161,-0.558386723,-0.003137471,1.061304766,1.181351739,0,1,0,1,0
4408,0.540908519,1.492636154,-0.527281623,1.590319592,0.6807752,-0.915290602,-1.027594826,-1.846796382,1,2,0,1,0
4409,0.876169167,1.844233346,-1.368193257,2.130392793,-0.15233782,-0.544509227,-0.550269218,-0.64685509,1,2,1,0,0
4410,-0.668345195,-1.48600306,0.005196478,-1.534220927,0.57755685,-0.55233848,-0.342421892,-0.73150695,0,3,1,0,0
4411,-0.061075671,-0.038508327,0.114383814,-0.793345737,-0.185208918,0.036994841,-0.052801544,-0.235195668,0,1,1,0,0
4412,-1.058440634,-2.003415172,1.559148349,-2.054869541,-0.859208803,-0.003137471,-1.192673793,-1.363786952,0,3,1,0,0
4413,-2.498061017,-4.797239151,3.463056307,-4.380560528,0.425390545,-0.162663138,0.463452287,0.444101511,0,3,0,1,0
4414,0.200459631,0.375488057,0.242952729,-0.09878546,-0.69862272,2.736149471,0.89564821,2.949929004,0,0,1,0,0
4415,0.608905356,1.413110253,-1.352376123,1.711925824,0.854050179,2.647300129,1.473839309,3.392595456,1,2,1,0,0
4416,0.262066809,0.116444313,-0.269424021,-0.564288355,-0.164507434,-3.129701275,-2.082485281,-4.531282244,1,0,1,0,0
4417,-1.949561718,-4.110385062,3.037339554,-4.102308566,-0.835999704,-3.446390461,-2.126817596,-3.598434277,0,3,0,1,0
4418,-0.35084943,-0.66892458,0.872581031,-0.4511172,-0.54303997,-1.186263112,-0.226461941,-1.362143128,1,1,0,1,0
4419,-2.21834776,-4.370768814,3.74394865,-4.495613823,0.725035235,-3.558209356,-1.592896153,-3.137158836,0,3,0,1,0
4420,1.369701108,2.557045758,-2.095768241,3.546034374,-0.357829061,-2.526775077,-1.463836231,-2.68599028,1,2,0,1,0
4421,-1.086054582,-2.120225166,1.788200165,-2.317501341,0.71265599,0.702417829,0.748394475,0.980133837,0,3,0,0,1
4422,1.255403609,2.386039169,-1.353643301,2.154672674,-0.655426523,-0.075766056,-0.492450403,-0.316575519,1,2,0,1,0
4423,0.945869644,1.836347469,-1.438357496,1.918144285,-0.063563753,-3.441876802,-1.32574619,-3.778892261,1,2,0,0,1
4424,-0.900590353,-1.596225945,1.030955486,-1.898215199,0.756518984,2.340065936,1.911089113,2.740601806,0,3,1,0,0
4425,-1.132784951,-2.083782403,1.583836993,-2.660317441,-0.903190335,-0.843921978,-0.628076015,-0.844837947,0,3,0,1,0
4426,0.350370216,0.501328367,-0.916949124,0.062260457,-0.391445634,-1.036555601,-0.425840415,-0.8830003,1,0,0,1,0
4427,-0.844324037,-1.900098367,1.378031099,-1.596903663,0.819703179,2.033111632,1.220837019,1.412964071,0,3,0,0,1
4428,0.102484642,0.122734605,0.165609899,0.000758782,0.193052655,0.821758562,0.163035701,1.160675053,0,0,1,0,0
4429,-0.482827591,-0.971004442,0.687928939,-0.290196062,0.432464262,-0.084841504,-0.029390116,-0.623381086,0,1,1,0,0
4430,-1.781158414,-3.693896527,0.005196478,-3.870391025,0.684256877,-0.989175975,-0.068335562,-0.132593649,0,3,1,0,0
4431,-2.230468019,-4.25280755,3.652197279,-3.968603408,0.047192853,1.139241572,0.495845006,1.010995198,0,3,1,0,0
4432,0.226684248,0.522846465,0.005196478,0.727183257,0.690731802,-0.865625072,0.083280799,-1.072639743,0,0,0,1,0
4433,-0.561557746,-1.041898471,0.005196478,-1.224358794,0.277529141,-0.456735479,-0.057137357,-0.010641787,0,3,0,0,1
4434,-0.553089817,-1.3594874,0.776133209,-1.711010971,0.371300901,-2.352991451,-1.392641346,-2.378844389,0,3,1,0,0
4435,0.695863839,1.625185822,-0.968260185,0.932464342,-0.69429109,2.285120669,1.167648075,2.643868543,1,2,0,1,0
4436,1.173442277,1.782850789,-1.633489165,2.004099101,0.878037658,3.105191496,1.838217784,2.955740064,1,2,0,1,0
4437,-0.272544721,-0.378278352,0.388975216,0.101025541,0.592168701,0.423786443,0.743868202,0.780548615,1,1,0,1,0
4438,-0.340598707,-0.494335066,1.03891119,-1.130307335,-0.491608008,-0.972296617,-0.986234231,-1.010516984,1,1,1,0,0
4439,0.500143033,0.913805829,-0.730664047,0.765627855,0.159989333,1.870899487,0.751130953,2.304325324,1,2,0,1,0
4440,-1.35693557,-2.459289096,2.345803785,-2.726056428,-0.24706819,1.177301852,0.186415488,1.752675018,0,3,0,0,1
4441,0.223153055,0.433686599,-0.098643213,0.654234259,0.320803998,-0.887539126,-0.712920934,-1.679818833,1,0,0,1,0
4442,0.551885972,1.116258284,-1.215691077,0.984797209,0.987493686,2.302286744,1.222529848,2.481182279,1,2,1,0,0
4443,0.680230208,1.428366174,-1.071264459,1.957558402,-0.908507206,-0.848913712,-0.764524894,0.065903336,1,2,0,1,0
4444,-1.936752703,-3.236190423,3.542125208,-3.389947699,0.905047276,-2.572254679,-1.111855972,-2.263363493,0,3,1,0,0
4445,-0.76135527,-1.253823758,0.990727649,-1.748377142,-0.855217336,-0.131583816,-0.389621938,1.08765795,0,3,0,1,0
4446,-0.878263253,-1.616300266,1.115008722,-1.803822396,-0.078470728,2.168688061,1.07563727,1.704594271,0,3,0,0,1
4447,0.099886954,0.017213011,-0.098657757,-0.126232829,-0.035781599,-0.003137471,0.348895431,0.334473902,0,0,1,0,0
4448,0.48074458,0.990207125,-0.861672848,1.200647103,-0.462551091,-2.345269358,-1.709454172,-2.101441747,1,0,0,1,0
4449,1.496710407,2.830795996,-2.483176985,2.681388374,0.133398572,-0.806248804,-0.018171852,-1.069683547,1,2,0,1,0
4450,-0.49496548,-0.825508791,0.597463202,-0.649470186,0.667928293,2.392630031,1.258523588,1.774810325,0,1,0,1,0
4451,-0.497572498,-0.967051601,1.175961649,-1.28324531,-0.412075638,0.547649002,-0.754939246,1.632552516,0,1,0,1,0
4452,1.149672019,2.074439702,-1.765493636,1.95656903,-0.859190125,-0.037759465,-0.391398175,0.52334263,1,2,1,0,0
4453,0.296576939,0.609378794,-0.843287918,0.295365083,0.264567401,-0.260826235,-0.260683822,0.018108786,0,0,0,0,1
4454,1.267651511,2.365419528,-2.355001228,2.026762893,0.503490258,2.159754381,1.781567699,2.183690742,1,2,0,0,1
4455,0.288728003,0.60769925,0.228949475,1.117632673,0.90904602,2.029335379,1.55948738,2.099528579,1,0,1,0,0
4456,-1.157116619,-2.486048701,1.668674617,-2.772100529,-0.680950706,-2.802356774,-1.767209951,-2.48834141,0,3,1,0,0
4457,-1.333128355,-2.660759183,2.130066082,-2.799801096,0.802719732,1.879856311,1.401758756,2.601029836,0,3,0,0,1
4458,-1.551512249,-2.952930526,2.095855206,-2.535088742,-0.035753046,1.032845608,0.349334976,0.679398288,0,3,1,0,0
4459,0.662051835,1.313493271,-0.896781961,1.61349383,-0.528483526,-0.003137471,1.834027888,3.238795895,1,2,0,1,0
4460,1.188596823,2.299015993,-1.345096339,2.955498879,0.92549694,-0.138262993,0.229180632,-0.323255096,1,2,1,0,0
4461,1.849362141,3.739379527,0.005196478,3.932500273,-0.523141459,2.270465436,1.012653222,1.742017946,0,2,1,0,0
4462,0.843105332,1.825647189,-1.127081965,1.585487433,0.466888371,0.937865953,0.456688197,0.631018875,1,2,1,0,0
4463,1.162838578,2.104240501,-2.165981749,2.927098361,0.569773557,-2.227795297,-0.828513222,-2.119652656,1,2,1,0,0
4464,-0.580016333,-1.107901434,1.476884334,-0.875069137,-0.138961895,2.041195321,0.58001095,1.891545824,0,3,0,0,1
4465,-1.156415817,-2.04932347,1.815184504,-2.111201605,0.379969689,1.618842551,1.067987421,1.632484288,0,3,0,1,0
4466,0.850079332,1.814890057,-1.398957152,1.837876277,0.14495415,-1.299852831,-0.558004087,-0.93753389,1,2,0,1,0
4467,0.417680752,0.846912334,-0.715883365,0.918624966,-0.615934495,-0.003137471,0.146198413,1.156563772,1,0,1,0,0
4468,0.107444374,0.34283625,-0.314178014,0.2481115,0.519775764,4.215508182,2.508081278,-0.007584003,0,0,1,0,0
4469,0.387371481,0.865242252,-0.71872877,0.314900012,0.85603229,-0.966077736,-0.046288701,-0.580456239,0,0,0,1,0
4470,0.323185482,0.797091187,-1.219026766,1.447779608,-0.022723891,1.452337161,1.326654012,1.143888564,1,0,0,0,1
4471,1.28381686,2.162847398,-1.955115009,2.154113767,0.988620508,-2.189759941,-0.606056176,-1.638396761,1,2,0,0,1
4472,1.294985585,2.279279943,-1.984441981,2.352678548,-0.144069373,-0.003137471,-0.630592886,-1.299561656,1,2,0,0,1
4473,0.544220352,1.289406535,-0.669732067,2.120664158,-0.040526849,1.621126783,0.764732052,1.271536749,1,2,1,0,0
4474,0.845802873,1.39054991,-1.425647433,1.117235805,0.347795028,0.513362401,0.491359314,0.82477068,1,2,1,0,0
4475,0.514062552,1.108432832,-1.002404723,1.370626962,-0.628459712,-0.402475153,-0.601289277,0.304395194,1,2,1,0,0
4476,-0.461169732,-0.992749395,0.689422115,-1.309668869,0.80389202,3.404993122,1.993962748,3.102229775,0,1,1,0,0
4477,0.756564675,1.313891501,-1.618557448,1.442299966,0.602545594,-1.843625167,-0.394921296,-1.685925082,0,2,1,0,0
4478,-1.394495069,-2.719060186,2.13476956,-2.638457888,0.744834573,-0.291958435,0.211918501,-0.06378328,0,3,1,0,0
4479,1.053891552,2.147989805,-2.139383106,2.464230244,0.219117159,0.983545033,0.917532376,0.509262902,1,2,1,0,0
4480,-1.19452294,-1.966977349,2.128030004,-1.483709862,0.767495922,-1.743015183,-1.055925261,-2.458737261,0,3,1,0,0
4481,0.285803287,0.446644333,-0.223423943,0.214835896,0.359944975,1.018460465,1.146048158,0.317033437,1,0,1,0,0
4482,-0.845153958,-1.402285893,0.989875175,-0.835615957,0.0231218,2.149350895,1.354811119,2.788775557,0,3,0,1,0
4483,0.553388983,1.177262549,-0.631742071,1.772254924,0.863581608,-0.229204078,0.301757362,-0.461130186,1,2,1,0,0
4484,-0.033925226,-0.200054828,0.084342106,-0.300048982,-0.120560462,-1.370518936,-0.768800099,-1.685658079,0,1,1,0,0
4485,-1.594755958,-3.029662625,2.089430868,-3.032295657,0.001139711,-0.62488028,-0.119665533,-0.465653398,0,3,0,1,0
4486,0.420699631,0.954546963,-1.237912294,0.756806915,-0.660912538,-0.003137471,-9.65E-05,-4.706409344,1,0,1,0,0
4487,-0.577920777,-1.148672895,0.96181187,-1.27084938,0.89531802,2.012247328,1.465303568,1.429897699,0,3,0,1,0
4488,0.881146721,1.815552513,-1.560004635,1.334162251,-0.557894383,0.529180664,0.032191482,-0.414911897,1,2,0,0,1
4489,0.001325689,-0.116746029,0.326502338,0.19426828,-0.597168152,-0.352852627,-1.088211023,0.384935858,0,0,0,0,1
4490,0.395420985,0.625684546,-0.588921358,-0.194433011,-0.797610792,-3.333580492,-1.961205028,-3.076683419,1,0,1,0,0
4491,-0.957568955,-1.763249475,1.226478624,-2.042087416,-0.093281098,2.218078651,0.656724596,1.681727393,0,3,0,1,0
4492,-0.589332231,-1.223452348,1.423349967,-1.241917168,-0.4527709,-0.87519336,-0.339092271,-1.094345963,1,3,1,0,0
4493,-0.458638636,-0.933293872,0.860891902,-0.41337494,0.481562001,1.130486425,1.207442094,0.629303482,1,1,0,1,0
4494,0.85670248,1.76936928,-2.381579675,1.551271452,-0.38495676,-0.022786497,0.249294141,0.297184798,1,2,0,1,0
4495,1.677377088,3.407811845,-2.661983162,3.578952513,0.441540523,-3.229796837,-1.490858646,-2.718382611,1,2,1,0,0
4496,-0.805171752,-1.896208798,0.79253093,-1.928602443,-0.608077834,2.53708621,0.863576258,2.871727302,0,3,0,1,0
4497,1.076848145,2.410946707,-1.855211598,2.788994267,-0.540068313,2.157167156,0.215664922,2.240373699,1,2,0,0,1
4498,-2.169677418,-4.315118405,3.211096407,-4.164884105,0.612348321,1.528067144,1.274266813,1.717116444,0,3,1,0,0
4499,-1.194189401,-2.428909455,1.897498654,-2.0968257,-0.257812896,0.629694384,-0.266656189,0.258855885,0,3,1,0,0
4500,-0.958778456,-1.831387711,1.516577407,-2.051641677,-0.776452049,-0.003137471,-2.020445421,-2.617042446,0,3,1,0,0
4501,-1.352508689,-2.65770894,2.352124957,-3.063318898,0.92280761,1.73792817,1.239246561,1.740927023,0,3,0,1,0
4502,-1.58358839,-3.013764242,2.566362098,-2.866912914,-0.645215687,4.409997688,1.550672338,4.271659101,0,3,1,0,0
4503,0.412998912,0.933594559,-0.447074289,0.738503351,-0.699605763,0.23227156,-0.522190546,0.23255311,0,0,1,0,0
4504,-0.214067698,-0.28456615,0.381549244,-0.272436601,-0.283235873,0.27137661,0.008198949,-0.537405351,0,1,1,0,0
4505,0.379405398,1.029009576,-0.183068441,1.155919552,-0.808732462,-2.203678355,-1.241764279,-1.763062332,1,0,0,1,0
4506,0.690472686,1.557670282,-1.130591992,2.054433294,-0.688767248,-4.140799782,-2.252934125,-4.676861814,0,2,1,0,0
4507,0.265616993,0.499136742,-0.48551647,0.813765,0.692889195,-0.718231192,0.04416207,-1.772304538,0,0,0,0,1
4508,0.657763176,1.090946121,-1.55831677,0.818542252,-0.656986289,2.963336338,1.497248311,2.605682535,1,2,1,0,0
4509,-0.069532286,0.194495014,0.421147643,-0.263513881,-0.777146373,2.687517427,0.993471774,2.579696959,0,1,0,1,0
4510,-1.186993388,-2.421531451,1.757412356,-1.738579009,0.759915074,-0.130816557,0.156549614,0.87801822,0,3,1,0,0
4511,1.057814181,2.021006879,-0.706639559,1.38794301,-0.112406984,0.860258589,0.142904785,0.615835586,1,2,0,1,0
4512,-0.589112133,-1.525569629,0.762008392,-1.706570768,-0.685674117,-2.436723512,-1.395494416,-2.331861028,0,3,0,1,0
4513,-0.935596299,-1.803497976,1.429967887,-1.545400048,0.163034861,0.222452517,-0.137569284,0.382795727,0,3,1,0,0
4514,-0.177917876,-0.326058431,0.005196478,0.329446068,-0.91698832,-1.048862286,-0.878281771,-1.806300689,0,1,0,1,0
4515,-0.912810919,-2.128644826,1.038646387,-2.204509436,-0.145234891,0.109342309,-0.146456026,0.056715473,0,3,1,0,0
4516,-0.417430382,-0.744205956,0.733709887,-0.733268758,0.180627653,-0.549306879,-0.435733669,-0.681529032,0,1,0,1,0
4517,0.344053922,0.588469459,-0.505682453,0.23845849,0.914240061,-0.003137471,-0.091960903,-0.543183662,1,0,0,1,0
4518,0.348341739,1.23474648,-0.613619066,1.285392925,-0.347070472,1.992797875,1.112466929,2.2043273,1,0,1,0,0
4519,-0.897830066,-1.909532371,1.698526287,-2.369593963,0.530102193,-0.003137471,1.971705007,4.353244803,0,3,0,1,0
4520,-0.487705373,-1.062449412,0.460433444,-1.362563394,-0.734600372,-0.33891131,-0.620521405,-0.767142594,0,1,0,1,0
4521,1.074333005,1.973710765,-1.529028873,2.279266986,-0.1328353,2.837260772,1.211613604,3.078862268,1,2,0,1,0
4522,0.496400118,1.24837554,-0.308200889,1.074944813,-0.55373054,-0.003137471,-1.200683774,-2.847355766,1,0,1,0,0
4523,2.075065039,4.07557492,-3.324584086,4.442474489,-0.015064328,-0.184477206,0.361720592,-0.639589118,1,2,0,0,1
4524,1.180128174,2.215273517,-1.859258055,2.153870666,-0.165536282,-2.592387264,-1.106307475,-1.716098466,1,2,0,1,0
4525,1.144293069,2.429977139,-1.012848234,1.882441102,0.9595701,-0.624727684,0.054727333,-1.531350486,1,2,0,1,0
4526,-1.38786855,-3.051807688,2.224120145,-2.584461578,0.834995996,1.431397713,1.235874704,1.1730778,0,3,1,0,0
4527,0.763860352,1.652742813,-1.29764977,1.126612378,0.164411799,-0.003137471,0.927931906,2.348421299,1,2,0,0,1
4528,-0.053106802,0.25006634,0.320447631,0.009351336,-0.646980444,-1.557050922,-1.038888783,-1.856784204,0,1,0,1,0
4529,-0.550981804,-0.988642041,0.65604464,-1.068521673,0.113913983,0.916133041,-0.012103362,0.991300899,0,3,0,1,0
4530,0.168015341,0.463610344,-0.721497788,0.865941793,0.584164557,2.459988695,1.592662213,1.788552159,1,0,0,0,1
4531,-0.003938486,-0.016698388,-1.006108118,1.853841184,-0.923945776,2.175455195,0.609200102,1.252838018,1,2,1,0,0
